Author,EndDate,Site,StartDate,Text,Title
,02092017,Reuters,02022017,"DCC, whose activities range from oil and food distribution to waste management, said the total consideration, along with the value of stock in tank at the date of acquisition, would be paid in cash. The stock rose 6.6 percent to 6,795 pence as of 0920 GMT, making it the top gainer on the FTSE 100 index .FTSE Dublin-based DCC, which gets nearly half of its profit from Britain and Ireland, has been expanding into western Europe in recent years through acquisitions. Esso’s retail petrol station network has 142 company-operated sites and contracts to supply 108 Esso-branded dealer-owned stations, DCC said. The business will be integrated into DCC’s energy unit and DCC will sign a long-term supply agreement with Esso Norge. The acquisition is “high quality” and “meaningful”, Morgan Stanley analysts wrote in a note, citing expected return on acquisition capital of nearly 15 percent in the first full year of ownership. The firm has an “overweight” rating on the stock. The transaction is expected to close in the final calendar quarter of 2017, the company said. The Norwegian acquisition follows DCC’s deal in November to buy a 97 percent stake in French natural gas retail and marketing business, Gaz Europeen, for an enterprise value of 110 million euros (96 million pounds). Separately, DCC said on Tuesday the group operating profit for the third quarter ended Dec.31, 2016 was “strongly ahead” of the prior year and in line with its expectations, helped by strong performance of its energy unit. ($1 = 8.2829 Norwegian crowns) ","
                DCC to buy ExxonMobil's Norwegian retail petrol station network | Reuters"
 ,02092017,Reuters,02022017,,https://webcache.googleusercontent.com/search?q=cache:mcdKDS0XD9YJ:https://www.reuters.com/article/us-esso-norge-deal-dcc-idUSKBN15M0MA+&cd=1&hl=en&ct=clnk&gl=us
Fred Imbert,02092017,CNBC,02022017,"The Dow Jones industrial average is off to a solid start in 2017 thanks in large part to just four of its 30 components. Shares of Apple, IBM, Boeing and Visa accounted for 98 percent of the Dow's gains year to date. Apple's stock alone accounted for nearly a third of the index's gains. ""With Apple and IBM, you have to figure they got too cheap,"" said Maris Ogg, president at Tower Bridge Advisors. ""When you have a market this expensive, people go out looking for bargains."" The Dow outperformed the S&P 500 and Nasdaq composite in 2016, lifted by a massive post-U.S. election rally. Shares of Goldman Sachs, UnitedHealth Group, IBM and 3M provided the largest points contributions on the Dow last year. They accounted for 46 percent of the Dow's 2016 gains. The Dow is up around 1.6 percent in 2017, having hit a record high earlier in the session. ",Four stocks are responsible for the Dow's gains in 2017
Tyler Crowe,02092017,Fool,02022017,"Founded in 1993 by brothers Tom and David Gardner, The Motley Fool helps millions of people attain financial freedom through our website, podcasts, books, newspaper column, radio show, and premium investing services. For the past several years, the name of the game in the oil and gas business has been cutting capital spending to stay within cash flows. That's not exactly easy when oil prices are in decline. Now that the oil-price ship seems to have found its course again, ExxonMobil's (NYSE:XOM) management is talking about some of the things it wants to accomplish, since it's generating enough cash to pay for it. Here are some quotes from ExxonMobil's most recent conference call that show where the company is seeing a lot of promise, as well as how it plans to address some shareholder concerns. Image source: Getty Images. With ExxonMobil's analyst day coming up, Senior Vice President Jeff Woodbury didn't give a whole lot of detail on plans for 2017 and beyond, aside from this little tidbit: Looking ahead, we anticipate our 2017 capital and exploration expenditures to be about $22 billion. We know there will be a lot of interest in our investment plans, and we will share additional details in a few weeks at our analyst meeting. That figure stands in comparison with the $19.3 billion the company spent in 2016. When pressed about the uptick in spending, particularly whether it was from raising costs from service companies, Woodbury explained that a large part of that spending is for higher activity and incremental gains, mostly in its upstream production. ExxonMobil and the other integrated majors have been criticized for not embracing shale more and making it a bigger part of the portfolio. As Woodbury points out, though, that slower growth has more been focused on learning how to attack its holdings in the most economical way. As a result, the company is now leveraging that learning period into production gains: Our ownership and operating position enable flexible development and allow us to maximize learning curve benefits through the cycle. For instance, in the Permian Basin, where we operate 2/3 of our production, our average drilling footage per day has increased about 85% since 2014 because of continuous learning and application of ExxonMobil's proprietary Fast Drill Process. We continue to focus on liquids growth through development activities and strategic farm-ins and acquisitions. Since 2010, XTO [Energy, an ExxonMobil subsidiary] has grown liquids production at a compounded annual growth rate of about 11%, and which currently represents about 12% of the corporation's global liquids production. Things like this can get lost in the fray of such a large company, but shale is becoming a stronger part of the business. Last month, ExxonMobil made a big splash by acquiring a large acreage position in the Permian Basin for $5 billion. The Permian has been a hot commodity because of the great well economics it produces. It's not that surprising, then, to hear Woodbury extol the virtues of this new asset and how much potential it has for the company in the coming years, as well as its potential for profit. I've highlighted a section that should really get investors excited: Less than 5% of the acquired resource has been developed to date, providing substantial opportunity for future growth. As a result of our proven capabilities, we are well positioned to maximize the value of this resource. This acquisition will add an estimated 3.4 billion oil-equivalent barrels in multiple stacked pace -- plays, 75% of which is liquids. The highly contiguous nature of the acreage will also provide significant cost advantages by combining XTO's low-cost execution capabilities with proprietary technology from upstream research company. We plan to drill the longest laterals within the play, which will maximize per well recoveries and help generate market-leading development cost. More than 85% of the wells are expected to have lateral lengths 2 miles or longer because the acreage is not constrained by traditional land lease issues. This transaction increases ExxonMobil's inventory of Permian drilled wells that yield at least a 10% rate of return at $40 per barrel to more than 4,500 wells. We currently produce more than 140,000 net oil-equivalent barrels per day in the Permian and are operating 10 rigs. This is expected to move higher in 2017, as we begin activity on the newly acquired acreage. Liquefied natural gas has been a pretty hot topic for investors as of late, and ExxonMobil just received approval for its Golden Pass LNG facility from the Federal Energy Regulatory Committee. While there is certainly a long-term opportunity for LNG, Woodbury explained that ExxonMobil isn't in a rush to develop this asset because there is going to be some short-term lumpiness in the LNG market: Over the long term, we expect that LNG capacity or demand will continue to grow. In fact, almost something like 250% of today's LNG capacity. A large part of that growth is primarily driven by Asia. Now like most commodities, you're going to have periods in which there's oversupply and periods where there's insufficient supply. And we do expect that with the number of projects coming on that there are some projects that -- well, there's a period in which we'll see LNG oversupply. Now if I step back from that, that's the -- if you will, the value proposition, and I step back, we've got a very extensive portfolio. And I would tell you that brownfield developments -- that is, incremental investments to the existing operations, like Papua New Guinea or even Golden Pass -- provide us [an] economic advantage by lowering the cost, by leveraging the installed investment. At Golden Pass, as you noted, we did get FERC [Federal Energy Regulatory Commission] approval. The one key step that we're still waiting for after many years is final Department of Energy approval of non-FTA [free-trade-agreement] export authorization, and we're hoping that that will come shortly. But each one of these projects will be evaluated on their own merit. As you've heard us say previously, as it relates to LNG projects, we want to lock in a large part of the -- that capacity on long-term contracts. And Golden Pass, within the whole portfolio of investment opportunities that we have, we're pursuing long-term sales contracts. Several of ExxonMobil's competitors have either come under scrutiny for executive pay or have recently changed their executive-pay contacts. When asked about this, Woodbury said why he thinks the system the company has in place is best suited for long term investors and why ExxonMobil will probably hang on to its current structure: [R]emember that a large part of our compensation program is based on a long-term payment schedule. And it is intended in order to make sure that our executives are being held to the decisions that we're making over the long term. And our long-term incentive is paid over a 10-year period, 50% about five years; the remaining 50% after 10 years. Really, it's the later of 10 years or retirement, so some of us go even beyond 10 years. But it's really designed to ensure that our executives feel the same performance that our investors feel because when it does pay out, it's paid out at the current stock price. Now I'll tell you that the Compensation Committee does step back and look at the program periodically to make sure that it's ensuring, it's encouraging the right type of behaviors, and it's recognizing the success of the corporation. Anyone investing in this company for a decade or more has to be encouraged that executive pay with these companies is structured on such a long-term time horizon, as the incentives for management are much more in line with the investment time horizon for its shareholders. ","
      
    ExxonMobil's Management Has Lined Up Some Big Things for 2017 -- The Motley Fool

  "
Rich Smith,02092017,Fool,02022017,"Founded in 1993 by brothers Tom and David Gardner, The Motley Fool helps millions of people attain financial freedom through our website, podcasts, books, newspaper column, radio show, and premium investing services. Coal-miner CONSOL Energy (NYSE:CNX) did not have a great 2016. In its earnings report released on January 31, 2017, CONSOL confessed to investors that Q4 ""earnings"" of negative $302 million marked a sharp reversal from last year's $34 million Q4 profit. For the year, CONSOL reported combined net losses of $839 million, or $3.70 per diluted share -- more than twice what it lost in 2015. Hoping to right the ship in the new year, CONSOL confirmed that it is ""pursuing ... the possible sale of the coal business to a third party or the spin-off of the coal business to CONSOL's shareholders,"" and hopes to effect such a divestiture before the end of this year. And yet, this poses an existential dilemma for CONSOL shareholders. Historically, CONSOL Energy has always been considered to be first and foremost a coal mining stock. So if CONSOL divests itself of coal, what exactly will it have left? CONSOL Energy asks: Might we interest you in a coal spin-off? Image source: Getty Images. In 2016, CONSOL reported total sales of $2 billion from all its divisions, down 25% year over year. Of these revenues, coal sales accounted for a bit less than $1.1 billion of the business, while sales of oil, natural gas, and natural gas liquids made up $793 million. The balance of CONSOL's revenue was attributed to such activities as ""purchased gas sales,"" ""freight-outside coal,"" and ""other outside sales."" Ex-coal, CONSOL should continue doing about $800 million to $900 million in business focusing primarily on oil and gas exploration and production. CONSOL probably won't be earning profit on these revenues even after coal is removed from the picture, however. Here's why not: According to CONSOL's consolidated statements of income, oil and gas exploration and production activities incurred $1.2 billion in operating costs last year, which is already more than the revenues the oil and gas business is bringing in. Now let's assume that roughly half of the company's $400 million in ""other costs"" incurred also belong to the oil and gas business. Voila! CONSOL Energy, ex-coal, is probably going to be running at least a $500 million operating deficit ($900 million in revenues, minus $1.4 billion in costs) after any spin-off. So how much might a coal-less CONSOL Energy be worth? That's hard to say. Valued on sales, traditional oil and gas companies like ExxonMobil, Conoco, and Chevron are selling for anywhere from 1.8 times sale to 2.6 times sales today. Apply that valuation to CONSOL's $900 million or less in oil and gas revenue and you get a fair valuation of at most $2.3 billion for CONSOL after it ditches its coal business. Of course, CONSOL stock costs $3.9 billion today, which would seem to imply that the coal business CONSOL wants to get rid of is worth as much as $1.6 billion -- which is quite simply a fantastic (as in, unrealistic) valuation. There aren't a whole lot of publicly traded coal companies left standing to compare CONSOL's coal business to today (because most have gone bankrupt already). But two companies with similar-sized coal revenues, SunCoke Energy (NYSE:SWC) and Cloud Peak Energy (NYSE:CLD), are still in business. SunCoke stock sells for 0.46 times sales, while Cloud Peak gets 0.44x sales for its shares. Applying a similar 0.45x sales valuation to CONSOL's coal business implies a fair value of only about $400 million -- one quarter of $1.6 billion. What we're left with, then, is a difficult question: If CONSOL's oil and gas business is worth $2.3 billion, and its coal business perhaps $400 million, then ... where does the remaining $1.2 billion in CONSOL's market capitalization go? In fact, given the trajectory the shares have been taking these past few days, I'd say that scenario is more likely than not. ","
      
    If CONSOL Energy Inc. Dumps Its Coal Biz, What's Left? -- The Motley Fool

  "
,02092017,MarketWatch,02022017,"Published: Feb 7, 2017 9:02 a.m. ET LONDON, Feb 07, 2017 (PR Newswire Europe via COMTEX) -- LONDON, February 7, 2017 /PRNewswire/ -- Forecasts ($bn) by Oil & Gas Exploration & Production (E&P) Area of Deployment (Onshore, Offshore), by Type of Installation (Electric Submersible Pump (ESP), Progressive Cavity Pump (PCP), Rod Pump, Other (Including Analysis of Gas Lift, Plunger Lift, Hydraulic Piston Pump) by Regions (North America, Europe, Asia-Pacific, Middle East, Africa, South America) Plus 17 Countries The latest report from business intelligence provider Visiongain [https://www.visiongain.com ] offers complete analysis of the global artificial lift systems market. Visiongain assesses that this market will generate revenues of $10.99bn in 2017. TheArtificial Lift Systems Market Report 2017-2027responds to your need for definitive market data. Read on to discover how you can exploit the future business opportunities emerging in this sector. Visiongain's new study tells you and tells you NOW. In this brand new report you find 120 in-depth tables, charts and graphs all unavailable elsewhere. The 162 page report provides clear detailed insight into the global artificial lift systems market. Discover the key drivers and challenges affecting the market. By ordering and reading our brand new report today you stay better informed and ready to act. Report Scope The report delivers considerable added value by revealing: -How is the Artificial Lift Systems market developing? -What is driving and restraining Artificial Lift Systems market dynamics? -How will each Artificial Lift Systems submarket segment grow over the forecast period 2027? - Onshore - Offshore To see a report overview please email Sara Peerun on sara.peerun@visiongainglobal.com -Which individual artificial lift technologies will prevail and how will these shifts be responded to? - Electric Submersible Pump (ESP) - Progressive Cavity Pump (PCP) - Rod Pump - Other (Including Gas Lift, Plunger Lift, Hydraulic Piston Pump) -How will political and regulatory factors influence regional Artificial Lift Systems markets and submarkets? -How will regional and leading national Artificial Lift Systems markets perform over the forecast period? North America - US - Canada - Rest of North America Europe - UK - Norway - Russia - Rest of Europe Asia-Pacific (excluding Russia) - China - India - Indonesia - Malaysia - Rest of Asia Pacific Middle East - Saudi Arabia - Iran - Qatar - Res of Middle East Africa - Nigeria - Algeria - Angola - Rest of Africa South America - Venezuela - Brazil - Rest of South America -Who are the leading artificial lift companies and what are their prospects over the forecast period? - Baker Hughes Inc. - Halliburton Company - Schlumberger Ltd. - Weatherford International Plc. - GE Oil & Gas - Borets Company LLC. - National Oilwell Varco Inc. - Dover Artificial Lift - Flotek Industries Inc. -PESTLE analysis of the major political, economic, social, technological, environmental and legal aspects impacting the market -Conclusions and recommendations which will aid decision-making How will you benefit from this report? - Keep your knowledge base up to speed. Don't get left behind - Reinforce your strategic decision-making with definitive and reliable market data - Learn how to exploit new technological trends - Realise your company's full potential within the market - Understand the competitive landscape and identify potential new business opportunities & partnerships Who should read this report? - Anyone within the artificial lift systems market. - Artificial lift systems manufacturers - Oil & Gas Companies - Oil & Gas Engineering contractors - Component suppliers - Production managers - Energy market analysts - Competitive intelligence manager - Business development managers - Marketing managers - Technologists - Suppliers - Investors - Banks - Government agencies - Contractors Visiongain's study is intended for anyone requiring commercial analyses for the artificial lift systems and leading companies. You find data, trends and predictions. Buy our report todayArtificial Lift Systems Market Report 2017-2027: Forecasts ($bn) by Oil & Gas Exploration & Production (E&P) Area of Deployment (Onshore, Offshore), by Type of Installation (Electric Submersible Pump (ESP), Progressive Cavity Pump (PCP), Rod Pump, Other (Including Analysis of Gas Lift, Plunger Lift, Hydraulic Piston Pump) by Regions (North America, Europe, Asia-Pacific, Middle East, Africa, South America) Plus 17 Countries. Avoid missing out by staying informed - get our report now. To request a report overview of this report please emails Sara Peerun at sara.peerun@visiongainglobal.com or call Tel: +44 (0) 20 7336 6100 Or click on: https://www.visiongain.com/Report/1789/Artificial-Lift-Systems-Market-Report-2017-2027 Companies Mentioned in this Report ABB Accelerated Companies LLC Amec Foster Wheeler Anadarko Petroleum Archer Limited Baker Hughes Inc. Basic Energy Services Inc. BHP Billion Ltd Borets Company LLC BP Calfrac Well Services Ltd. Cameron Canadian Natural Resources Chevron CNOOC ConocoPhillips Dover Artificial Lift Dover Corporation Ekual Tech EOG Resources Expro International Group Exxon Mobil Flotek Chemical Ecuador Cia. Ltd Flotek Ecuador Investments, LLC. Flotek Gulf Research, LLC Flotek Industries FZE Flotek Industries Holdings Limited Flotek Industries UK Limited Flotek Industries, Inc. Flotek Technologies ULC Franklin Electric Fullstream Digital Industrial Services Company GE Oil & Gas General Electric Company Golar LNG Halliburton Company Helix Energy Solutions Group, Inc. Honeywell Iraq National Oil Company John Crane Key Energy Services Lukoil Marathon Petroleum Nabors Industries Ltd. National Iranian Oil Company National Oilwell Varco Inc. Novomet Occidental Petroleum Corporation Oil and Natural Gas Corporation OMV Group OneSubsea PDVSA Pemex Penguin Petroleum Services (P) Limited Pertamina Petrobras PetroChina Petrofac Petrovalve, Inc. Pioneer Energy Services Precision Drilling Corporation Repsol Rimera Group Rosneft Royal Dutch Shell Saipem Saudi Aramco Schlumberger Ltd Schneider Electric Seadrill Sonatrach Statoil Subsea Services Alliance Suncor Energy Superior Energy Services Inc. Tenaris S.A. Torqueflow Sydex Ltd Total S.A Trican Well Service Ltd. Turbeco, Inc USA Petrovalve, Inc Weatherford International PLC Wood Group To see a report overview please email Sara Peerun on sara.peerun@visiongainglobal.com Copyright (C) 2017 PR Newswire Europe ",Artificial Lift Systems Market Report 2017-2027 - MarketWatch
,02232017,Reuters,02162017,"(Reuters) - Wall Street is pushing back against a proposed rule to force U.S. banks like Goldman Sachs Group Inc to hold more capital against investments in commodities, placing what some see as an overly restrictive limit on banks’ ties to the sector. In a comment letter filed late on Friday and not yet made public, the industry argues the proposed rule would hurt the economy, and that fears about environmental risks from physical commodities activities are overblown. The U.S. Federal Reserve handed down the proposal in September, after a public backlash stemming from the belief that big banks’ involvement in commodities markets hurt consumers by driving up prices. The comment letter, filed by the Securities Industry and Financial Markets Association and the Institution of International Bankers and seen by Reuters, comes as big banks face an uncertain future in Washington. Even though President Donald Trump has said he favors deregulation and has hired several Wall Street executives as advisers, it is unclear how he or the new Congress will approach various rules. Apart from Goldman Sachs, few banks have large exposure to physical commodities any longer. At one time, it was a big and lucrative business for both Goldman and Morgan Stanley, due to a quirk in their regulatory structure. Other banks, including JPMorgan Chase & Co, eventually plunged into the business as well, but exited as global capital requirements got more onerous, making such investments too costly to maintain. The Fed’s proposed rule would formalize and increase those standards, imposing what it has called a 1,250 percent risk weighting on banks that own, trade and move physical commodities. Among other measures, $1 in capital would need to be held for every $1 investment, the regulator’s highest charge for the riskiest investments. The rule could potentially force banks to withdraw from the commodities business altogether, because such capital charges would severely depress returns. In its proposal, the Fed said new measures would shield banks and the broader financial system from a costly mishap like the 2010 Deepwater Horizon oil spill in the Gulf of Mexico. Advocates say the rule is also needed to help mitigate commodity price fluctuations and social conflicts that arise from commodity-related activities. In the letter filed on Friday, the bank-affiliated groups said the rule would hurt “competition, end users, the liquidity of commodities markets ... and thus the real economy.” A number of utility and power companies, including Calpine Corp, have also cited liquidity and price concerns. Big banks have been using similar arguments in lobbying to roll back existing rules, including the Volcker rule limiting risky, speculative trading and the Durbin rule, which caps the fees they can charge retailers for processing debit card transactions. Industry sources say the fight against the Fed’s proposal is more about regaining a competitive edge than protecting an existing source of revenue.    Between 2007 and 2009, commodities trading accounted for as much as one-fifth of revenue for Morgan Stanley and Goldman Sachs. But over the past five years, Morgan Stanley has decreased its physical commodity assets to $179 million from $9.7 billion. Goldman Sachs has shed much of its energy infrastructure as well, though it is still a major trader of fossil fuels, trading more natural gas than both Chevron Corp and ExxonMobil Corp in certain quarters, according to Natural Gas Intelligence. As regulated banks have scaled back, specialists like Glencore Plc, Vitol Group and Mercuria Energy Group have gained ground. ","
                Wall Street challenges U.S. regulator over proposed commodities rule | Reuters"
 ,02232017,Reuters,02162017,,https://webcache.googleusercontent.com/search?q=cache:miyBkN4VoaYJ:https://www.reuters.com/article/us-usa-banks-regulation-commodities-idUSKBN16028B+&cd=1&hl=en&ct=clnk&gl=us
Mark Fahey,02232017,CNBC,02162017,"President Donald Trump's tax plan may cut the federal business income tax rate from 35 percent to 15 percent, but dozens of companies are already enjoying rates below the new maximum. The plan would be a windfall for retailers like Best Buy and CVS and for financial services companies like Visa and JPMorgan Chase, which tend to pay close to the 35 percent. On the other hand, companies that have access to substantial tax deductions and are already below 15 percent could suffer if the cut comes at the expense of closing tax loopholes. The average effective federal tax rate for profitable Fortune 500 companies was a little under 20 percent from 2008 to 2012, according to a 2014 study by the progressive tax reform organization Citizens for Tax Justice. About 35 percent of those companies were already under Trump's proposed 15 percent rate. CTJ is in the process of updating those calculations, and most companies' tax rates have been fairly consistent over the long term. It's hard to know exactly how Trump's tax plan would affect individual companies, partly because the administration hasn't released the details of its proposal yet. Two weeks ago, Trump said he would make a ""phenomenal"" tax announcement in two or three weeks. On Wednesday he said tax reform was ""very well finalized"" but that it wouldn't come until after health-care reforms. Treasury Secretary Steven Mnuchin told CNBC on Thursday morning that he wants to see the reforms passed before Congress goes on its August recess. According to Trump's published tax plan, ""no business of any size, from a Fortune 500 to a mom and pop shop to a freelancer living job to job, will pay more than 15 percent of their business income in taxes."" Mnuchin said the administration is looking at a combined plan with Republicans in Congress, who have been pushing a 20 percent business tax and a controversial border adjustment tax. The final mix of reforms could very well benefit companies that are currently paying more than 15 or 20 percent, while driving up taxes for companies that already have low rates thanks to loopholes. Trump's strategy for keeping the tax cuts revenue-neutral depends in part on eliminating some ""special interest loopholes."" ""You can make the basic observation that companies like Exxon Mobil that are routinely able to reduce their tax bill will likely benefit much less than companies in the retail sector, which traditionally pay a lot closer to 35 percent,"" said Matthew Gardner, senior fellow at CTJ. ""Congress has enacted special tax breaks for a number of different industries, but retailers are generally unaffected and there aren't a lot of breaks designed for them."" Take a company like Amazon, which has paid 11 percent in taxes on its domestic income over the last eight years. According to the company's annual report, that rate was reached using a number of special deductions, including stock-based compensation deductions, accelerated depreciation deductions, research and development credits, and the domestic production activities deduction. Companies like Boeing (-1 percent from 2008 to 2012) and Honeywell (8 percent) use similar deductions and credits. ""The companies that tend to do the best tend to be companies that make a lot of capital investments, like utilities or manufacturers because the accelerated depreciation rules have been so generous over the last couple of decades,"" said Gardner. ""They give big rewards to anyone investing in factories or machinery."" Generally, the biggest deductions are more useful for companies in utilities, telecommunications, oil and gas, manufacturing and some pharmaceutical companies, while retailers, financial services, food companies and health-care companies tend to pay closer to the statutory rate. Take a look at all the profitable Fortune 500 companies below: The final impact of Trump's tax plan depends a lot on the revenue trade-offs that are included to pay for the cuts. A border tax, for example, would be a hit on retailers, but dropping the business tax rate would also disproportionately help retailers. Big companies may lose some deductions, but the plan also calls for a one-time repatriation of the $2.5 trillion in corporate cash sitting offshore at a 10 percent rate, which would save companies like Apple, Microsoft and Citigroup billions of dollars. As the plan stands now, it would increase the federal debt by $7.2 trillion over the first decade, according to the Tax Policy Center. An analysis by the Tax Foundation estimated revenues would be decreased by at least $4.4 trillion over the next decade, depending on the specific policy changes. Lawmakers could reduce some of those revenue shortfalls by removing any number of other tax loopholes, but Gardner isn't optimistic that those changes will be implemented. It's often much easier to propose steep tax cuts than it is to work out a way to pay for them. ""It's certainly true that an even-handed revenue-neutral reform would leave some companies substantially worse off, especially those that have relied most heavily on the tax breaks being taken away,"" said Gardner. ""But in the real world, Congress might answer the easy question of how far to cut the tax rate and avoid the hard question of how to pay for it."" ",These companies could lose the most from Trump’s tax plan
Bob Pisani,02232017,CNBC,02162017,"Home Depot is at another historic high on Tuesday following its excellent earnings report, but a major factor behind its stock price rise has been dividend hikes (it raised its dividend 29 percent on Tuesday), and an aggressive buyback program, including the new $15 billion share buyback program that it also announced. To give you an idea of just how big a $15 billion buyback is, the company's market cap is roughly $175 billion, so we are talking about buying back nearly 9 percent of the company. Even by the standards of the last decade, that is a big buyback. Home Depot is part of a select group of companies I call ""buyback monsters,"" companies that have bought back more than 25 percent of their shares since 2000. Why 2000? Because most companies hit their highest levels of shares outstanding between 2000 and 2006; since then, most companies have been reducing share count, in some cases aggressively. Consider Home Depot. In 2003, they had 2.36 billion shares outstanding, according to Factset. Today, they have 1.21 billion shares outstanding. That is half the shares they had outstanding 14 years ago. All other things being equal, that means earnings are twice as high as they would have been in 2003, when there were twice as many shares outstanding. Home Depot isn't alone. IBM had 1.9 billion shares outstanding in 1997, today it has about 950 million, again less than half what it had 20 years ago. ExxonMobil had 7 billion shares outstanding in 2000, today it has 4.1 billion, a reduction of about 42 percent. This is not a trend that is limited by any one sector. There are companies that have been aggressively reducing their share counts in Industrials, Technology, and Consumer: Industrials: share count reductionsNorthrup Grumman: 50 percent since 2003CSX: 29 percent since 20003M: 25 percent since 2000United Technologies: 25 percent since 2005 Technology: share count reductionsMicrosoft: 30 percent since 2004Intel: 30 percent since 2001Cisco: 32 percent since 2001 Why are there buybacks at all? They were originally used to support the issuance of stock options. The options increased the share count outstanding, so to keep the count down the company bought back shares. But as the opportunity for significant top-line growth waned, buybacks to reduce share counts became a separate strategy to prop up earnings growth. And that's my beef: Buybacks are a form of financial engineering. Here's another problem: It's not at all clear that buying companies just because they are buying back shares will be a successful investment strategy. Take IBM — despite being one of the most aggressive buyback monsters on the Street, you can't say IBM's stock price has soared in the last decade. In 2014, the company eased off a bit on its buybacks, and the stock headed south. It headed south because IBM was beset by fundamental growth issues: Its revenues from its old line businesses were shrinking and there was notrevenue from nascent businesses (like Watson and artificial intelligence) replacing it. The lesson: No amount of financial engineering like buying back shares can replace management's inability to grow the business. Not surprisingly, there are ETFs for all this, but their performance has been spotty. ThePowerShares Buyback Achievers ETF (PKW) tracks a market-cap-weighted index of companies that repurchased at least 5 percent of their outstanding shares in the previous 12 months. Top holdings include McDonald's, Boeing, and QUALCOMM. It has slightly outperformed the S&P 500 in the last year, but it has underperformed the S&P 500 by about 6 percentage points over a two-year period. So just reducing shares doesn't necessarily mean that companies will outperform. A better approach might be that taken by the AdvisorShares Wilshire Buyback ETF (TTFS), which uses a ""smart beta"" approach that screens not just for reduction of shares but also free cash flow, and no increase to leverage. The TTFS has outperformed the PKW by about 9 percentage points in the past two years. Do not expect buybacks to go away. Buybacks could become an even bigger business, if the whole business of tax reductions become a reality. Billions could be repatriated from overseas, and most strategists believe that a large amount of that money could find its way into buybacks. The fact that all the FANG names were down 2 percent to 3 percent, and the industrial and energy sectors were down 1.5 percent each, points to a bigger problem. It's true that gridlock often has been good for stocks, but it's not clear it will be this time around. Stock and bond ETFs associated with active trading saw heavy volumes and some withdrawals during October's turbulent market conditions, while investors put money into exchange traded funds that are more associated with buy and hold strategies. Companies are coming out of ""blackout periods"" around their earnings and can now increase their buyback activity. A CNBC reporter since 1990, Bob Pisani covers Wall Street from the floor of the New York Stock Exchange. Tariff concerns remain a key talking point on Wall Street when dissecting the market volatility fit over the past month, but the issue seems to be carrying less heft among corporate executives. Aurora Cannabis reported on Monday that revenue jumped 260 percent over the last 12 months, with kilograms produced climbing to 4,996 from 1,010 over the past year. SAP is buying Qualtrics, nabbing the company just before its planned IPO. ","Buyback binge is going strong, but here is why they are not the solution"
