Author,EndDate,Site,StartDate,Text,Title
,04132017,Reuters,04062017,"Wal-Mart confirmed the latest round of job cuts, which will involve “hundreds” of positions in its international and technology businesses, along with its Sam’s Club warehouse chain. “As we said in January, to fuel our growth and our investments we have to manage our costs and our capital decisions with discipline,” Wal-Mart spokesman Randy Hargrove said. “This means we will continue to find ways to operate more efficiently and effectively.” He gave no details on the number of positions to be eliminated. The Wall Street Journal first reported the move on Tuesday. Wal-Mart’s job cuts started in 2016 when the retailer said it was eliminating 7,000 back-office positions and moving more of its workforce to the sales floor. Earlier this year, Wal-Mart cut more than a 1,000 corporate positions, mostly in its human resources department. ","
                Wal-Mart eliminates more corporate jobs | Reuters"
,04132017,Reuters,04062017,"* Aeon to cut prices for over 250 food, daily necessities * Other retailers, carriers also undertaking price cuts * Decisions underscore Japan’s persistent deflation mindset * Add pressure on BOJ to slash inflation forecasts By Leika Kihara and Sam Nussey TOKYO, April 11 (Reuters) - Top Japanese retailer Aeon Co is cutting prices for over 250 items ranging from milk to daily necessities to lure cost-savvy shoppers, underscoring the difficulty facing the central bank as it tries to spur inflation and coax consumers to boost spending. The Bank of Japan’s 2 percent inflation target remains elusive despite more than three years of massive money printing intended to spur economic activity. Aeon’s move adds to headaches for BOJ policymakers, who hoped a solid economic recovery will prompt firms to raise prices and help maintain the bank’s rosy price forecasts this month. “The BOJ’s view is that rising oil prices would help raise consumer prices this year, but these price cuts could be a headwind and might force the bank to lower its price outlook,” said Shuji Tonouchi, senior market economist at Mitsubishi UFJ Morgan Stanley Securities. “We’re still not in a situation where price increases for a wide range of products are widely accepted.” Aeon said on Tuesday it will cut prices of 254 food items and daily necessities at around 400 outlets nationwide by the end of this month. That would follow price cuts on more than 140 items in March, a sign that many retailers consider discounts as the best way to lure households into spending. “For commoditised goods, it’s important to provide them as cheap as possible,” said Soichi Okazaki, who oversees Aeon’s retail outlets. Faced with weak consumption, other retailers are also embarking on price cuts to the dismay of the BOJ. Seven & i Holdings Co said it will slash prices for 61 daily necessities at its 7-Eleven outlets this month. Seiyu, a retailer under the arm of U.S. retailer Walmart , cut prices for more than 200 products from February. Retailers aren’t alone. Some mobile phone carriers have cut bills amid stiff price competition. “The BOJ probably believes underlying price moves are somewhat weaker than expected,” said one official familiar with the central bank’s thinking. The BOJ now projects core consumer inflation to hit 1.5 percent in the current fiscal year that ends in March 2018, and accelerate to 1.7 percent in fiscal 2018. The central bank will review its economic and price projections at its policy meeting on April 26-27. Japan has been mired in deflation for nearly two decades as households sit on a pile of cash on uncertainty over the outlook. The BOJ has deployed massive monetary stimulus since 2013 in hopes of changing the public’s perception that deflation will persist, with little success. Core consumer prices rose 0.2 percent in February from a year earlier. But a separate consumer price index that excludes the effect of volatile fresh food and energy costs rose just 0.1 percent in February, suggesting that weak consumption was preventing companies from raising prices of non-energy items. (Additional reporting by Minami Funakoshi and Ritsuko Shimizu; Editing by Kim Coghill) ","
                Japanese retailer Aeon plans big price cuts to BOJ's dismay | Reuters"
,04132017,Reuters,04062017,"WELLINGTON/SYDNEY (Reuters) - As China’s middle class develops its taste for imported food and drink, fresh produce suppliers in New Zealand and Australia are topping up nature’s bounty with anti-counterfeiting technology in a bid to protect their growing business from fakes. Suppliers of goods from fruit to wine and lamb are teaming up with makers of tracking systems, codes and powders to combat fakes that cost the global food business billions of dollars. As tech tools become cheaper, services like China’s popular WeChat smartphone app are also being deployed, offering consumers a free scanning ally to work out what’s on Chinese store shelves. “We see the Australian and New Zealand markets setting the tone for the rest of the world when it comes to integrity, safety and quality of food supply chains,” said Maggie Zhou, Alibaba’s Australia and New Zealand managing director, in comments published to mark its project launch at a late March Canberra ceremony. “It was a natural decision to pilot a programme here.” Dislodging counterfeit food, now a well established business of its own, presents no small challenge. Fraud costs the global food industry an estimated $40 billion a year, Alibaba said, citing research conducted by Michigan State University. In China, $1 billion in counterfeited goods was seized in 2014, according to the International Anti-Counterfeiting Coalition. “Categories that are faked so regularly are the (fresh produce) ones where New Zealand and Australia are strong,” said Mark Tanner, director of Shanghai-based China Skinny, a firm that advises Western businesses operating in China. But firms in Australia and New Zealand are prepared to go to increasing lengths to protect sales they rely on for growth. New Zealand’s total exports to China have quadrupled to NZ$12 billion ($8.62 billion) since 2007, most of them being food and beverage products. Australia agriculture exports to China were worth around A$10 billion ($7.67 billion) in 2016, double the amount five years earlier. Oritain charges customers NZ$300-700 per isotope test product, while for from around NZ$200 a month, Auckland-based Trust Codes supplies a machine-learning algorithm that can pull data from consumers’ phones in China when they scan a product’s encrypted Quick Response, or QR, packaging code. At Auckland manuka honey firm Oceania Natural ONL.NZ, Chief Executive Walker Zhong said he used his knowledge of Chinese consumers’ shopping, social media habits and liking of convenience in building Oceania’s own scanning system at a cost of NZ$1 million. Backed by a Chinese insurer, Oceania Natural’s tool revolves around WeChat - which Zhong knew Chinese consumers would already have on their smartphones - sending an alert if the scannable code on product has been used before, indicating in one step whether it’s genuine. “China consumers...they don’t like to use two steps or three steps to verify your product is genuine,” said Zhong. Pitfalls remain. Packaging can be tampered with, or even faked, and that many exports like meat are still  sent to China in bulk shipments without any packaging for consumers at all. “The only real way of knowing is testing the actual product,” said Sam Lind, operations director at Oritain. “We’re at the whim of counterfeit packaging just like anyone else.” ","
                Food fight: To beat China fakes, New Zealand and Australian produce firms raid tech larder | Reuters"
,04132017,Reuters,04062017,"WASHINGTON (Reuters) - President Donald Trump told a group of chief executives on Tuesday that his administration was revamping the Wall Street reform law known as Dodd-Frank and might eliminate the rules and replace them with “something else.” At the beginning of his administration, Trump ordered reviews of the major banking rules put in place after the 2008 financial crisis, and last week he said officials were planning a “major haircut” for them. “For the bankers in the room, they’ll be very happy because we’re really doing a major streamlining and, perhaps, elimination, and replacing it with something else,” Trump said on Tuesday. “That will be the minimum. But we’re doing a major elimination of the horrendous Dodd-Frank regulations, keeping some obviously, but getting rid of many,” he said. The White House is not unilaterally able to upend Dodd-Frank’s rules, almost all of which are implemented by independent regulatory agencies like the Securities and Exchange Commission and the Federal Reserve. A sweeping change to the law would require congressional action, though in some cases regulators may also have wiggle room to make changes through a formal rule-making process. In February, Trump issued an executive order requiring Treasury Secretary Steve Mnuchin to consult with U.S. regulators and submit a report outlining a proposal for possible regulatory and legislative changes that would help fuel economic growth and promote American business interests. That report, due to be released in June, will likely serve as a blueprint for possible changes down the road. Congressional action on a Wall Street bill is not expected in the near term, as Congress focuses primarily on healthcare and tax reform. On Tuesday, House of Representatives Financial Services Committee Chairman Jeb Hensarling announced that he was planning to introduce a new draft by month’s end of sweeping legislation known as the “Financial CHOICE Act” that would give Dodd-Frank a major overhaul. The new draft of the bill would largely defang the Consumer Financial Protection Bureau’s supervisory powers and make the director removable at will. It would also revamp bank stress-testing rules and loosen securities regulations to help companies raise cash. The bill is likely to face an uphill battle in the Senate, where Democrats are expected to be resistant and a 60-vote threshold is needed to pass legislation. The business leaders are part of Trump’s “Strategy and Policy Forum” that last met with him in February. Trump also reiterated his criticism of the North Atlantic Free Trade Agreement between the United States, Canada and Mexico. “NAFTA is a disaster. It’s been a disaster from the day it was devised. And we’re going to have some very pleasant surprises for you on NAFTA, that I can tell you,” he said. ","
                Trump's message to bankers: Wall Street reform rules may be eliminated | Reuters"
,04132017,Reuters,04062017,"SAN FRANCISCO (Reuters) - A sophisticated hacking group that pursues Chinese government interests broke into the website of a private U.S. trade group ahead of Thursday’s summit between U.S. President Donald Trump and Chinese President Xi Jinping, according to researchers. The hackers left a malicious link on web pages where members of the National Foreign Trade Council (NFTC) register for upcoming meetings, according to researchers at Fidelis Cybersecurity and a person familiar with the trade group. The malicious link deployed a spying tool called Scanbox, which would have recorded the type and versions of software running on the computers of those exposed to it, said Fidelis researcher John Bambenek. Such reconnaissance is typically followed by new attacks using known flaws in the detected software, especially older versions. Scanbox has only been used by groups associated with the Chinese government, Fidelis said, and was recently seen on a political site aimed at Uyghurs, an ethnic minority under close government scrutiny in China. The breach was detected about five weeks ago by a NFTC director who is a customer of Fidelis, the security company said. Both the Federal Bureau of Investigation and the NFTC were notified and the malicious link removed, and Fidelis said it had no evidence of NFTC members being infected. The FBI and the NFTC declined to comment. A spokesman for the Chinese foreign ministry did not respond to a request for comment. Bambenek said he believed the attack was classic espionage related to international trade talks, rather than a violation of a 2015 agreement between former U.S. President Barack Obama and Xi to end spying for commercial motives. The summit starting on Thursday is the first meeting between Xi and Trump, who blamed China on the campaign trail for the loss of many U.S. jobs and vowed to confront the country’s leaders on the matters of trade and currency manipulation. “I think it’s traditional espionage that happens ahead of any summit,” said Bambenek. “They would like to know what we, the Americans, really care about and use that for leverage.” Other security firms agreed that wholesale theft of U.S. intellectual property has not returned. FireEye researcher John Hultquist said heavy industries in Nordic countries have been hacked more often as Beijing switches priorities. “They are certainly taking those resources and pushing them to other places where they can still get away with this behavior,” Hultquist said. ","
                U.S. trade group hacked with Chinese software ahead of Xi summit | Reuters"
,04132017,Reuters,04062017,［ワシントン　１１日　ロイター］ - トランプ米大統領は１１日、財界首脳を招いたホワイトハウスでの会合で、金融規制改革法（ドッド・フランク法）が定めた規制の大半を撤廃するとあらためて表明した。 大統領は「われわれは税金を減らし、無駄な規制を取り除く」と指摘。ドッド・フランク法については「最低限にとどめる。大半のひどい規制を廃止する」とした。 ただ、ドッド・フランク法は証券取引委員会（ＳＥＣ）や連邦準備理事会（ＦＲＢ）などの独立機関がほぼすべてを管轄しているため、ホワイトハウスが一方的に撤廃することはできない。このため、法律改正には議会を通じた対応が必要となる。 米下院金融委員会のヘンサリング委員長は同日、ドッド・フランク法の大幅な見直しとなる「金融選択法案」を月末までに公表すると表明した。 法案は消費者金融保護局（ＣＦＰＢ）の監督権限をなくす内容などが盛り込まれるという。 また、トランプ氏は北米自由貿易協定（ＮＡＦＴＡ）について、ひどい内容だとあらためて批判し、再交渉に意欲を見せた。 ＊内容を追加しました。 ,"
                トランプ米大統領、金融規制改革法改正を再表明　財界と会談 | ロイター"
Investopedia,04132017,Investopedia,04062017,"Find the best broker for your trading or investing needs The retail sector has had a tough year with the SPDR S&P Retail ETF (XRT) falling nearly 6% since the beginning of the year. Target Corporation (TGT) has experienced a particularly difficult start to the year after reporting an abysmal fourth quarter. Revenue fell 4.3% year over year to $20.69 billion, but a 100 basis point reduction in gross margins and a 30 basis point reduction in EBITDA margins were the market's biggest concerns. Analysts see the stock as caught between Walmart Stores Inc. (WMT) and Amazon.com Inc. (AMZN​) in terms of its strategy. On a technical level, Target shares remain near their 52-week lows after making an attempt to breakout higher earlier this month. Relative strength index readings suggest the stock is oversold at 35.63 while moving average convergence-divergence readings showed a modest bullish uptrend. Traders should watch for a breakout from these levels toward R1 resistance and the 50-day moving average at $59.16 if the stock can rebound from its lows. Bed Bath & Beyond (BBBY​) may have only fallen about 4% so far this year, but the stock also trades near its 52-week low of $37.28. Unlike Target, the company topped fourth quarter estimates with a 0.4% increase in comparable sales, although it expects EPS to fall at a low single-digit pace this year. The company was also boosted by a $1.7 billion share repurchase plan, of which, $171 million was spent during the fourth quarter. On a technical level, the stock remains near its 52-week lows and has experienced troubles breaking out from its 50-day moving average at $39.73. Traders should watch for a breakout from these levels with strong downside protection at prior lows and S1 support at $37.82. A breakout could send shares to R2 resistance and 200-day moving average levels at $42.38. Both RSI and MACD readings remain more neutral than Target, however. With retail stocks having moved significantly lower, traders may want to watch for oversold conditions and opportunities to buy into a rebound. Stock charts courtesy of StockCharts.com. Author may hold positions in stocks mentioned via ETFs and mutual funds. ","Target and Bed Bath and Beyond Could Be Due for a Rebound (TGT, BBBY) | Investopedia"
Krystina Gustafson,04132017,CNBC,04062017,"Wal-Mart is eliminating hundreds of jobs in its latest attempt to cut costs as it invests in online. The layoffs span the company's international, technology and Sam's Club divisions. They follow Wal-Mart's decision to eliminate some 1,000 corporate positions earlier this year, including 200 in its e-commerce division. A spokesman for the retailer confirmed the job cuts to CNBC, which had originally been reported by Dow Jones. ""It's really a continuation of what we said back in January,"" Wal-Mart spokesman Randy Hargrove told CNBC. ""It's all part of managing our costs and our capital."" Indeed, the company said earlier this year that it was looking at its corporate head count for ways to operate more efficiently. That round of layoffs came a few months after Wal-Mart's investor day, when the retailer said it would invest more of its dollars into digital and slow its physical store growth. In total, Wal-Mart has eliminated roughly 18,000 jobs since early last year, Hargrove confirmed. However, many of the affected employees have been reassigned, he said. Roughly 6,000 of the 7,000 employees who had their back-office positions eliminated were reassigned, Hargrove said. Nearly 65 percent of the 10,000 of the store employees who lost their jobs due to last year's store closures were also retained, Hargrove said. And the company will hire 10,000 workers through new store openings, he said. The Wal-Mart news comes just a few days after a disappointing jobs report that was hurt by retail layoffs. Nearly 30,000 retail workers lost their jobs in March, leading to the worst two months for the industry's job creation since December 2009. Watch: Wal-Mart doing something right ",Wal-Mart reportedly cutting hundreds of jobs to slash costs
Krystina Gustafson,04132017,CNBC,04062017,"When it comes to where Americans like to shop, one thing is immediately clear: They're after value. According to new data from The NPD Group's Checkout Tracking Service, the largest percentage of Americans spent money at Walmart, McDonald's and Target last year. Some 95 percent of U.S. consumers shopped at one of Wal-Mart's 4,700 stores or on its website in 2016, according to NPD. It was followed by McDonald's at 89 percent and Target at 84 percent. That means more than 5 in 6 U.S. shoppers made a purchase at those chains. Among retailers, Dollar Tree recorded the biggest gains from 2015. It opened nearly 600 stores under that name last year. Chick-fil-A, which is also in expansion mode, was the biggest gainer among restaurants. Despite accounting for more than half of the growth in online spending last year, Amazon barely squeaked into the top 20. Some 42 percent of consumers spent money on Amazon, according to NPD. Amazon tends to attract a higher-income shopper than Wal-Mart, though the expansion of its subscription Prime program to a broader swath of the population has lowered its shoppers' average income. Wal-Mart's place at the top of the list shouldn't come as much of a surprise, given its U.S. division rang up an industry-leading $307.8 billion in revenue last year. NPD's data, collected in collaboration with Slice Intelligence, was pulled from the receipts of more than 4 million shoppers. ",Nearly every American spent money at Wal-Mart last year
Lauren Thomas,04132017,CNBC,04062017,"Amazon can't and won't stop growing, according to one firm that upgraded the stock on Monday. ""We believe Amazon's established dominance in U.S. is sustainable with Prime, mobile penetration and third-party growth,"" Needham analyst Kerry Rice wrote in a note to investors. Further, Amazon Web Services will continue to be a ""key driver"" for the e-commerce giant to grow its profits, he added. Rice upgraded the stock to buy from hold and initiated a price target of $1,100 per share. Shares of Amazon closed Monday up over 1 percent at $907.04 per share. Over the next five years, Rice said he anticipates Amazon to grow its U.S. market share by 16 percent, which would make the company a majority player — dominating more than 50 percent — in retail. Needham estimated Amazon's 2016 market share in the American retail sector to be 34 percent, based on gross merchandise volume. Amazon reached an all-time intraday high last Wednesday when the stock peaked at $923.72 per share. As of Monday's close, shares are up more than 50 percent over the past 12 months. ","Amazon stock upgraded on its Prime program, growing market share"
