Author,EndDate,Site,StartDate,Text,Title
,12082016,Reuters,12012016,"(Reuters) - Alphabet’s Google is on track to purchase enough renewable energy to cover all its global electricity consumption next year, the company said on Tuesday. Google expects its purchases of wind and solar energy will be enough to cover its data centers and offices worldwide starting in 2017. Google began with a global target because companies often cannot specify what type of power utilities supply to their facilities, and renewable energy is unavailable in some key markets where it operates, particularly in Asia. The company will now focus on striking more regional deals where its data centers and other significant operations are located, said Gary Demasi, director of global infrastructure and energy. “We have to keep up with growth but also need to evolve beyond this very important milestone for Google, to be able to do renewable energy projects in every market where we operate,” he said. Google signed its first long-term renewable power agreement in 2010 and has since struck 19 similar deals, making it the largest corporate buyer of renewable energy, Demasi said. The cost of wind energy has fallen 60 percent during that time, Demasi said, underscoring the business rationale for renewable energy. The focus on renewable energy may also help Google’s bid to expand its cloud computing business, he said, noting some prospective clients appear to be taking environmental impact into account. “To what degree it is a deciding factor on whether you go with Google or somebody else I can’t say, but it will likely be part of some companies’ equation,” he said. While the milestone announced Tuesday covers only Google, the company accounts for the majority of Alphabet’s energy consumption, Demasi said. Broader sustainability efforts involving other Alphabet companies are in the works, he added. ","
                Google meets renewable energy goal for global operations | Reuters"
,12082016,Reuters,12012016,"BRUSSELS (Reuters) - U.S. tech giants including Facebook, Twitter, Google’s YouTube and Microsoft will have to act faster to tackle online hate speech or face laws forcing them to do so, the European Commission said on Sunday. The European Union (EU) executive’s warning comes six months after the companies signed up to a voluntary code of conduct to take action in Europe within 24 hours, following rising concerns triggered by the refugee crisis and terror attacks. This included removing or disabling access to the content if necessary, better cooperation with civil society organizations and the promotion of “counter-narratives” to hate speech. The code of conduct is largely a continuation of efforts that the companies already take to counter hate speech on their websites, such as developing tools for people to report hateful content and training staff to handle such requests. However, a report commissioned by EU Justice Commissioner Vera Jourova showed that compliance with the code is far from satisfactory, the commission said. “In practice the companies take longer and do not yet achieve this goal. They only reviewed 40 percent of the recorded cases in less than 24 hours,” a Commission official said. “After 48 hours the figure is more than 80 percent. This shows that the target can realistically be achieved, but this will need much stronger efforts by the IT companies.” The Commission said it may enact laws to force swifter action. “If Facebook, YouTube, Twitter and Microsoft want to convince me and the ministers that the non-legislative approach can work, they will have to act quickly and make a strong effort in the coming months,” Jourova told the Financial Times. Her spokesman confirmed the comments. Jourova’s report showed an uneven pace across the 28-country bloc, with the removal rate of racist posts in Germany and France above 50 percent, but just 11 percent in Austria and 4 percent in Italy. EU justice ministers will meet in Brussels to discuss the report on Thursday. They are also expected to ask the companies to clarify issues including taking down “terrorist propaganda” and helping provide evidence to convict foreign fighters. ","
                EU urges U.S. tech giants to act faster against hate speech | Reuters"
,12082016,Reuters,12012016,"FRANKFURT/HELSINKI (Reuters) - Nokia smartphones are poised for a comeback after former managers at the Finnish company licensed the handset brand from Microsoft and struck up partnerships with Google and phone manufacturer Foxconn. Nokia was once the world’s dominant cellphone maker but missed the shift to smartphones and then chose Microsoft’s unpopular Windows operating system for its “Lumia” range. Nokia quit smartphones in 2014 by selling its handset activities to Microsoft to focus on mobile network equipment. Microsoft continued selling Lumia smartphones under its own name but this year largely abandoned that business, too. “Consumers may be carrying different smartphones now, but are they really in love and loyal to those brands?” said Nummela in an interview. The Nokia consumer brand lives on as the badge on cheaper, entry-level “feature phones” sold mainly in Asia, India and Eastern Europe, though Microsoft invested little to market the name in recent years. Smartphones typically cost anywhere from ten to 30 times as much as these basic phones, which sell for as little as $20. “For a new entrant, having an established brand provides it with an instant on-ramp,” said mobile phone analyst Ben Wood of CCS Insight, who suggested that phone vendors with weaker brands should not take the new challenge lightly. “The barriers to entry for the Android phone space are low,” said Wood. “What HMD has is the Nokia brand and management experience. The key to its success will be driving scale.” CEO Nummela, who was once responsible for Nokia’s sales and product development, does not lack ambition. “We want to be one of the key competitive players in the smartphone business,” he told Reuters. “We are not going to skip any markets in the long term,” Seiche said, adding that HMD had already set up offices in 40 locations around the world. HMD is owned by Smart Connect LP, a private equity fund run by Jean-Francois Baril, who was once in charge of Nokia’s world-leading supply chain management system. Other HMD managers have put in money of their own. Nummela says his team’s enduring relationships with phone service providers and retailers could help HMD quickly convince owners of Nokia feature phones to upgrade in markets like India, Indonesia and Russia. Shipments of Nokia feature phones plunged 40 percent in fiscal year 2015 and HMD must reverse that decline while trying to break back into the smartphone market, where hundreds of vendors compete by selling phones that can be hard to distinguish. “The feature phone is the essence of the business,” Wood said. “Don’t be under any illusions that this market is over.” ","
                Fallen smartphone brand Nokia challenges Apple, Samsung again | Reuters"
,12082016,Reuters,12012016,"Social media companies are taking heat for influencing the outcomes of the U.S. presidential election and Brexit referendum by allowing fake news, misinformation campaigns and hate speech to spread. But Facebook and Twitter’s real sin was an act of omission: they failed to contribute to the data that democracy needs to thrive. While sitting on huge troves of information about public opinion and voter intent, social media firms watched as U.S. and UK pollsters, journalists, politicians and civil society groups made bad projections and poor decisions with the wrong information. The data these companies collect, for example, could have told us in real-time whether fake news was having an impact on voters. Information garnered from social media platforms could have boosted voter turnout as citizens realized the race was closer than the polls showed – and that their votes really would matter. Instead, these companies let the United States and UK tumble into a democratic deficit, with political institutions starved of quality data on public opinion. Legally, social media companies aren’t obligated to share data in the public interest. And what they can share is always shaped by users’ privacy settings, country-specific rules about selling personal information, and the particular deals companies like Facebook and Twitter make with third party businesses. But they are now the primary platforms for political conversation. As such, they should act in ways that support democratic practices, especially around sensitive political moments like elections. Facebook and Twitter have the ability to reach, and target, millions of voters. From the minute you sign up on one of these platforms, the companies use data about your behavior, interests, family and friends to recommend news and new social connections. And they sell this data to other companies for even deeper analysis on what you might buy and what you think about important social issues. By examining data about the connections you make and content you share, social media companies can make powerful inferences about whether you are likely to vote, how you are likely to vote, and what kinds of news or advertisements might encourage or discourage you to engage as a citizen. Social media firms regularly study the news consumption habits of users, producing fine-grained analysis of the causes and consequences of political polarization on its platform. To that end, only Facebook and Twitter know how pervasive fabricated news stories and misinformation campaigns have become during referendums and elections. They know who clicked on what links, how much time each user spent reading an “article,” and where the user was physically located. If the companies merged user data with other datasets – say, from credit card records or voter registration files – they may even know the user’s voting history and which political groups the user has donated to. These companies know enough about voter attitudes to serve up liberal news to liberals and conservative news to conservatives, or fake news to undecided voters. During the recent U.S. presidential election, there was a worrying amount of false information on both Facebook and Twitter, and research suggests that many users can’t distinguish between real and fabricated news. My own research on this “computational propaganda” shows that Facebook and Twitter can be easily used to poison political conversations. Trump campaigners were particularly good at using bots – basic software programs with communication skills – to propagate lies. Bogus news sites were started just to make money for their founders, but undoubtedly influenced some voters' view when manipulated images and false reports went viral. Several major U.S. tech companies have since announced steps to reign in fabricated news. In response to criticism about the spread of misinformation on Facebook, Mark Zuckerberg described in a post some of the projects the company already has underway, including making it easier for users to report fake news. Facebook has also updated its advertising policies to spell out that its ban on deceptive and misleading content applies to this type of content. Google has said it is working to prevent websites that spread bogus news from using its advertising platform. But more can be done. While social media use has been on the rise, our systems for measuring public opinion have been breaking down. Telephone- and internet-based surveys are increasingly inaccurate. With so many people on mobile phones, consuming political content that comes to them through friends, family and Facebook, traditional polling companies no longer get a full picture of what the public knows and wants. For modern democracies to work, three kinds of polling systems need to be up and running. First, nationwide exit polls, which identify mistakes in how elections are run, helping to confirm or refute claims of fraud. For several decades exit polling was coordinated by major news outlets, but the coalition broke down in the United States in 2002 and 2005 in the UK. Today, exit polls are run haphazardly, and are more about predicting winners and outcomes than systematically checking the results. Second, democracies need a regular supply of public policy polls so that journalists, public policy makers, civic groups and elected officials can understand public opinion before and after voting day. Third, democracies need “deliberative polls” that put complex policy questions to representative groups of voters who are given time to evaluate the possible solutions. These kinds of polls engage citizens about public policy options through extended conversations with experts and each other. They lead to more informed decision-making. Companies like Facebook and Twitter manage the platforms over which most citizens in advanced democracies now talk about politics, and they could be the critical new platforms for these polling systems. They could never completely replace existing techniques for measuring public opinion. But our existing polling systems are weakening, and social media platforms have an obvious role to play. With the data at their disposal and the platforms they maintain, social media companies could raise standards for civility by refusing to accept ad revenue for placing fake news. They could let others audit and understand the algorithms that determine who sees what on a platform. Just as important, they could be the platforms for doing better opinion, exit and deliberative polling. This year, Facebook and Twitter watched as ways of measuring public opinion collapsed. Allowing fake news and computational propaganda to target specific voters is an act against democratic values. But withholding data about public opinion is the major crime against democracy. (Philip N. Howard is a professor of sociology, information and international affairs at Oxford University. He is the author, most recently, of Pax Technica: How the Internet of Things May Set Us Free or Lock Us Up. @pnhoward) The views expressed in this article are not those of Reuters News. ","
                Commentary: Facebook and Twitter’s real sin goes beyond spreading fake news | Reuters"
,12082016,Reuters,12012016,"OSLO (Reuters) - Norwegian media group Schibsted plans to add 200 people to its 1,800-strong technology team in the next year to further develop its online classified ads business and fend off competition from Facebook, its chief executive says. Schibsted holds market-leading positions in local classified advertising websites across Europe including Finn in Norway and Leboncoin in France, and has a big presence in Asia and Latin America. Everything from old ski clothes to cars are bought and sold on Schibsted’s sites while the company is recruiting heavily to deepen its offering in categories like real estate and jobs. Schibsted faces a test of whether it can fend off the likes of Facebook and Google, exploiting its local character in a $21 billion industry which McKinsey & Co sees growing at 10 percent annually. Facebook, which is searching for new ways to engage users, launched its “Marketplace” in October where people can buy and sell items locally, in what was seen as a step into the classified advertising market. Facebook must be taken “very seriously”, Schibsted Chief Executive Rolv Erik Ryssdal told Reuters in an interview. “So far, we think they are enlarging the total market, but we are watching very closely what they are doing,” he said. The classified ads business accounted for 38 percent of Schibsted’s revenues last year and 81 percent of its earnings before interest, tax, depreciation and amortization, which amounted to 2 billion crowns ($239 million). The launch of Facebook’s Marketplace has weighed heavily on Schibsted shares, which have fallen 22 percent since October to trade around 177.6 crowns on Tuesday, a near 40 percent drop this year. “If Facebook is serious about this and willing to say ‘this is a game for me which I’m willing to play for the next five years’ I think they are in a very strong position to win this game,” said Thomas Schumacher, an online marketplace specialist at Digital McKinsey. With 6,800 employees in 30 countries, Schibsted dominates the classified ads market in much of Europe. South Africa’s Naspers runs Russia’s biggest classified ads site, while in the United States a range of players including letgo, eBay and start-up OfferUp compete in the market. Schibsted has been cutting costs in its newspaper division while spending more on its technology operations and recruiting in its five European technology hubs of London, Barcelona, Stockholm, Oslo and Krakow. In the past two years Schibsted has recruited a team of 100 in London. Facebook announced last month it would hire 500 new staff in Britain next year, adding to the 1,000 people it already employs there. Schibsted is investing in its mobile “boot sale” app Shpock which is available in six countries. It is also working to boost its professional content, aimed at commercial sellers, in real estate, jobs and cars - areas which it believes can generate greater revenues. Developers are working on products like messaging, automatic picture recognition and pricing tools for professionals. One Nordic fund manager with a position in Schibsted felt the Facebook threat had been overplayed as it looked like the social media giant was not planning much in the “professional” market. Ryssdal said it would require something very special to disrupt the markets that Schibsted dominates today. “Traditionally what Facebook and Google are good at is making big and scalable solutions while what we are good at is focusing on exactly what are we doing and then adapting to local markets both product-wise but also with boots on the ground,” he said. ","
                Norway's Schibsted to hire more staff to stave off Facebook in classified ads | Reuters"
,12082016,Reuters,12012016,"Dec 8 (Reuters) - Investment bank Credit Suisse AG  has hired internet equities analyst Robert Peck to run its global internet banking business, according to a memo reviewed by Reuters. Peck was previously an analyst at investment bank SunTrust Banks Inc, where he led global internet research since 2013. He will report to David Wah, who co-heads global technology, media and telecom banking at Credit Suisse alongside Mark Simonian. Peck has been covering the internet and digital media sector for more than a decade, covering stocks including Amazon.com Inc , Facebook Inc and Google Inc. Prior to his time at SunTrust, he was a president of Corise LLC, a technology-focused merchant bank. Before that, he was a senior analyst covering TMT at Baron Capital. Credit Suisse has been a bookrunner for some of the larger IPOs in the technology space, including Google, Baidu Inc , Facebook and Alibaba Group Holding Ltd. ","
                MOVES-Credit Suisse hires analyst Robert Peck to head internet banking -memo | Reuters"
,12082016,Reuters,12012016,Dec 1(Reuters) - T-Bull SA : * Said on Wednesday that it has released “Moto Rider GO: Highway Traffic” game in Google Play store on Nov. 30 * The game will be also released on other distribution platforms Source text for Eikon: Further company coverage: ,"
                BRIEF-T-Bull releases 'Moto Rider GO: Highway Traffic' game | Reuters"
,12082016,Reuters,12012016,"WASHINGTON (Reuters) - President-elect Donald Trump announced the formation of a council to advise him on job creation, a group comprised of the leaders of a variety of major U.S. corporations including GE, GM, Boeing, Disney and IBM. Stephen Schwarzman, chief executive officer of major investment firm Blackstone Group LP, will chair the council. “My administration is committed to drawing on private sector expertise and cutting the government red tape that is holding back our businesses from hiring, innovating, and expanding right here in America,” Trump said in a statement announcing the formation of the council. Trump called Schwarzman earlier this week to ask for his help in chairing the council, according to a source familiar with the discussions who was not authorized to speak publicly on the arrangements. The two men, who are not friends and have not done business together before, drafted a list of CEOs to ask to participate in the forum, and then Schwarzman asked each individual to participate. The forum could meet as frequently as monthly, the source said. Trump has said that his top priorities will include cutting regulations that affect business and lowering the corporate tax rate, positions business leaders have cheered. Presidents often convene councils of business leaders. President Barack Obama frequently met with the CEOs of large companies and often spoke before the Business Roundtable, comprised of CEOs of big corporations. In 2011, Obama convened a jobs council that was led by General Electric Co CEO Jeff Immelt and an export council headed by Xerox Corp CEO Ursula Burns. Obama and business leaders worked on trade, technology and immigration efforts. Some members of Trump’s council also served in advisory roles with Obama, including Bob Iger, the CEO of Walt Disney Co; Jim McNerney, former CEO of Boeing Co ; and Ginni Rometty, CEO of International Business Machines Corp. All three served on Obama’s export council and will continuing advising the next administration. Noticeably absent from the council are heads of leading U.S. technology companies such as Google’s parent Alphabet Inc, Apple Inc and Facebook Inc. Trump’s transition team has been slow to establish a group to address cyber security and other technology issues. The council could still add leaders from technology companies, a source familiar with the formation of the group said. The members of Trump’s council include: ","
                Trump creates business advisory council stacked with CEOs | Reuters"
,12082016,Reuters,12012016,"“It’s a huge shift,” Frans van Houten told Reuters, noting that around 60 percent of the healthcare technology company’s R&D staff are now focused on software. “It could rise further. It will not go to 100 percent, because we will still make products, but you could easily see that the value-add comes more out of software than hardware.” Philips has repositioned itself as a health business after spinning off lighting, which has freed up capacity for acquisitions such as last year’s $1.2 billion purchase of blood vessel imaging firm Volcano. “M&A will play a more active role,” van Houten said during a visit to London, highlighting informatics, diagnostics, patient monitoring and homecare as areas for potential deals. Philips is betting on a new era of connected healthcare as smart connected devices in hospitals and at home feed data to doctors, insurers and drugmakers. But van Houten believes Philips’ existing standing with consumers can give it an edge. “Having a consumer brand helps us a lot. We will see more ambulatory care and there will be a lot of new ways to deliver healthcare ... and that means consumerism is going to play a bigger role.” The humble toothbrush may be a start. Philips already sells connected ones designed to encourage correct brushing in children and adults. In future, its toothbrushes could include a sensor to measure disease biomarkers in saliva. At the other end of the spectrum, the group is developing integrated solutions for cancer, such as a single workstation combining genomics, pathology and radiology that can give medics a complete picture of tumors. Philips’ full reinvention still has a little way to run. A sale of lighting components business Lumileds to Chinese buyers was blocked earlier this year by the United States on security grounds, although van Houten said he still hoped to clinch a deal before the end of the year. ","
                From smart toothbrushes to cancer, Philips bets big on software | Reuters"
,12082016,Reuters,12012016,"STOCKHOLM (Reuters) - Sweden proposed rule changes for its taxis on Wednesday that may help ride-hailing services like Uber Technologies in the long term, but also recommended that profit-making ride-sharing should be illegal. A government-appointed commission said that Sweden should allow taxis to operate without meters, making it easier for drivers to use their own cars - a development that has helped firms like Uber undercut traditional services in other countries. Uber, which has faced setbacks in other parts of Europe, already offers taxi services in Sweden, but has to comply with the same regulations as other market players. It has faced protests, bans and legal action around the world including in the United States and much of Europe as its business model disrupts existing taxi services. The Swedish commission’s proposals would only allow use of unmetered cars if they are pre-booked and connected to a booking hub, which needs to collect data and make it available to the tax authorities. It also recommended that profit-making ride-sharing services, like UberPOP - recently suspended in Sweden - should be illegal. “This confirms that ride-sharing is different from driving other people at a charge,” Sweden’s infrastructure minister Anna Johansson told a press conference. Sweden, which deregulated its taxi sector almost three decades ago, decided last year to look at how to adapt its taxi and ride-sharing regulations. Uber, which launched in Europe five years ago, has faced  opposition from regular taxi companies and some local authorities who say it creates unfair competition because it is not bound by strict local licensing and safety rules. “Governments the world over have tried for decades to encourage ride-sharing,” Martin Hedevag, General Manager Uber Sweden, said in response to the Swedish commission’s proposals. “What was lacking was the technology to connect people, and an incentive for them to share their journey.” “The technology exists today but these proposals continue to prevent the real benefits of ride-sharing on a scale which can contribute to easing some of the greatest challenges facing our cities today - congestion and pollution - by helping get more people in fewer cars.” Uber is currently seeking to convince Europe’s top court that it is a digital service, not a transport company, in a case that could determine whether app-based startups should be exempt from strict laws meant for regular companies. It has been forced to suspend its UberPOP service, which relies on non-professional drivers using their own vehicles, in Sweden, Germany, France, Italy, Spain and Belgium. ","
                Sweden proposes ban on ride-sharing services that make profits | Reuters"
